id;query;logical_query;ratio_executed_to_possible_executions;len;time_forced;time_non_forced
6a237c0d70d91e6ec731c14aea49bf9f978f65496738e5812bae0a9276012c06;SELECT count(*) FROM deliverer as del JOIN [order] as ord ON ord.deliverer_id = del.id JOIN discount as dis ON dis.id = ord.discount_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id JOIN customer as cus ON cus.id = ord.customer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;9.000000476837158;4.812597036361694
47d5f58a9acb3920ec54d47f69adf7917fb95c8e0afa9cb4b521e980297e88b8;SELECT count(*) FROM order_details as ord_det JOIN [order] as ord ON ord.id = ord_det.order_id JOIN product as prod ON prod.id = ord_det.product_id JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN deliverer as del ON del.id = ord.deliverer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;14.093818187713623;5.0469372272491455
da9f4f9496315831513a03d05e2e25d01acced6f774c8144b7153b2d1fdfb011;SELECT count(*) FROM order_details as ord_det JOIN [order] as ord ON ord.id = ord_det.order_id JOIN discount as dis ON dis.id = ord.discount_id JOIN customer as cus ON cus.id = ord.customer_id JOIN product as prod ON prod.id = ord_det.product_id JOIN deliverer as del ON del.id = ord.deliverer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;14.265604019165039;4.984349489212036
91921b61410bea28b8446ccbb8277b54684dace1b2567ec4f1c7315ccb576c23;SELECT count(*) FROM [order] as ord JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id JOIN customer as cus ON cus.id = ord.customer_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN discount as dis ON dis.id = ord.discount_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;14.73403024673462;4.922043800354004
8335c4f10f455bce09b645e5b97fa589e608b5912cdc7663e0611b846b509f50;SELECT count(*) FROM order_details as ord_det JOIN [order] as ord ON ord.id = ord_det.order_id JOIN customer as cus ON cus.id = ord.customer_id JOIN product as prod ON prod.id = ord_det.product_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN discount as dis ON dis.id = ord.discount_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;15.078110456466675;4.968684673309326
e1b0445a2bec9fabcebdb8f94ac5da83665865742e8c955baa801bd78c3a9f92;SELECT count(*) FROM [order] as ord JOIN deliverer as del ON del.id = ord.deliverer_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;13.031088829040527;4.87517523765564
4e32904923a79d26b3fffd3a55c9899a0af0ecd605a8eb19fdb7da849a8dfb53;SELECT count(*) FROM product as prod JOIN order_details as ord_det ON ord_det.product_id = prod.id JOIN [order] as ord ON ord.id = ord_det.order_id JOIN customer as cus ON cus.id = ord.customer_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN discount as dis ON dis.id = ord.discount_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;12.452929735183716;4.890716075897217
8f2db34d47602ce9997c90f8557d725d42ed32145f9e67cb4f95d415950734f9;SELECT count(*) FROM [order] as ord JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN discount as dis ON dis.id = ord.discount_id JOIN customer as cus ON cus.id = ord.customer_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;16.890496730804443;4.797055006027222
ce408487216a2f73e28b13e5283e17049111101ef71cf59cd1b5a56ce54358a3;SELECT count(*) FROM deliverer as del JOIN [order] as ord ON ord.deliverer_id = del.id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;11.56220269203186;4.875213384628296
bba3eee9d7b94df43e2547b24c86dc8460a630f9688dd68f0b956d422b2e51d5;SELECT count(*) FROM order_details as ord_det JOIN [order] as ord ON ord.id = ord_det.order_id JOIN discount as dis ON dis.id = ord.discount_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN product as prod ON prod.id = ord_det.product_id JOIN customer as cus ON cus.id = ord.customer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;17.64046025276184;4.812781810760498
8335c4f10f455bce09b645e5b97fa589e608b5912cdc7663e0611b846b509f50;SELECT count(*) FROM order_details as ord_det JOIN [order] as ord ON ord.id = ord_det.order_id JOIN customer as cus ON cus.id = ord.customer_id JOIN product as prod ON prod.id = ord_det.product_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN discount as dis ON dis.id = ord.discount_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;15.671823263168335;4.781254291534424
6bb91a9fed4082c87ec3f4efa95d31a7df3ac0512c49f56f3e5ea7fb895592bc;SELECT count(*) FROM order_details as ord_det JOIN [order] as ord ON ord.id = ord_det.order_id JOIN discount as dis ON dis.id = ord.discount_id JOIN product as prod ON prod.id = ord_det.product_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN customer as cus ON cus.id = ord.customer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;18.53092861175537;4.906346559524536
bba3eee9d7b94df43e2547b24c86dc8460a630f9688dd68f0b956d422b2e51d5;SELECT count(*) FROM order_details as ord_det JOIN [order] as ord ON ord.id = ord_det.order_id JOIN discount as dis ON dis.id = ord.discount_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN product as prod ON prod.id = ord_det.product_id JOIN customer as cus ON cus.id = ord.customer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;18.468650579452515;4.734119892120361
b27ac7b244eb0ba15c48b5a9a791ed41a0766697e08c5be27497525792db4084;SELECT count(*) FROM [order] as ord JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id JOIN discount as dis ON dis.id = ord.discount_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN customer as cus ON cus.id = ord.customer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;17.875399351119995;4.937274694442749
169aa9d0f86a9879c8d714833fdecdac10fe5e460057b424ec23c33023007701;SELECT count(*) FROM [order] as ord JOIN deliverer as del ON del.id = ord.deliverer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id JOIN customer as cus ON cus.id = ord.customer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;10.906294822692871;4.827999830245972
793a88bc04bc863233c25d1825e466027d87d0ff91d0aa72cec0096df4cd810d;SELECT count(*) FROM [order] as ord JOIN customer as cus ON cus.id = ord.customer_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id JOIN discount as dis ON dis.id = ord.discount_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;10.281192541122437;4.922027111053467
4b411300b8e035f4d95a0cbbbd27f94f6f702afda48abba476c00f1dbdb46f12;SELECT count(*) FROM [order] as ord JOIN deliverer as del ON del.id = ord.deliverer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN customer as cus ON cus.id = ord.customer_id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;10.421914100646973;4.828012704849243
b27ac7b244eb0ba15c48b5a9a791ed41a0766697e08c5be27497525792db4084;SELECT count(*) FROM [order] as ord JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id JOIN discount as dis ON dis.id = ord.discount_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN customer as cus ON cus.id = ord.customer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;17.76539659500122;4.828068256378174
6b66803ec8550aa836cfc9e8e71f4d4dfe04c37b94732875ccf41ab6e315aa15;SELECT count(*) FROM order_details as ord_det JOIN [order] as ord ON ord.id = ord_det.order_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN product as prod ON prod.id = ord_det.product_id JOIN discount as dis ON dis.id = ord.discount_id JOIN customer as cus ON cus.id = ord.customer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;18.968742609024048;4.922019958496094
b62aaa92356b9d189bd5a8c5a82ddc4c365271bfa47b33d558584a6789029392;SELECT count(*) FROM order_details as ord_det JOIN [order] as ord ON ord.id = ord_det.order_id JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN product as prod ON prod.id = ord_det.product_id JOIN deliverer as del ON del.id = ord.deliverer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;13.28133225440979;5.124903202056885
3e8846a631d0f82dcce0a6ed6f7e9e6ebc68e9e94755b6fdf10cd7eba283b677;SELECT count(*) FROM order_details as ord_det JOIN [order] as ord ON ord.id = ord_det.order_id JOIN discount as dis ON dis.id = ord.discount_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN customer as cus ON cus.id = ord.customer_id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;16.562423706054688;4.953040838241577
4f2bc43519035bb84209fe01f9b8319af797dde5e194f7402819fa11a8a4e698;SELECT count(*) FROM [order] as ord JOIN discount as dis ON dis.id = ord.discount_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN customer as cus ON cus.id = ord.customer_id JOIN product as prod ON prod.id = ord_det.product_id JOIN deliverer as del ON del.id = ord.deliverer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;11.484304189682007;4.734416246414185
bd21d226621e6e5b8f4ba624c0cc65013a2a34d157e1d750148fa5badacbf78f;SELECT count(*) FROM customer as cus JOIN [order] as ord ON ord.customer_id = cus.id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN product as prod ON prod.id = ord_det.product_id JOIN discount as dis ON dis.id = ord.discount_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;14.796959400177002;4.890592336654663
084f5925e2d612541b4e366474fd9c560e35e30d8fe4255c30f286f0cf14ad8d;SELECT count(*) FROM [order] as ord JOIN discount as dis ON dis.id = ord.discount_id JOIN customer as cus ON cus.id = ord.customer_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;8.953103303909302;4.843693971633911
793a88bc04bc863233c25d1825e466027d87d0ff91d0aa72cec0096df4cd810d;SELECT count(*) FROM [order] as ord JOIN customer as cus ON cus.id = ord.customer_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id JOIN discount as dis ON dis.id = ord.discount_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;10.093554019927979;4.8125364780426025
f81f08346dbbc56eb1b3d560115d458dbc12c17146e5419c6ed75d07157a7d86;SELECT count(*) FROM [order] as ord JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN customer as cus ON cus.id = ord.customer_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;15.656317472457886;4.922003746032715
700d7cfa6965896c107fee82d463f6046cec6853495eadf8c0d6dfe8d503c6ed;SELECT count(*) FROM [order] as ord JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN product as prod ON prod.id = ord_det.product_id JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;17.640387058258057;4.968744993209839
a13056ccb3b1a332c96814954c7d168697f3c8541c85ec842c5e24de3a1e9d07;SELECT count(*) FROM [order] as ord JOIN deliverer as del ON del.id = ord.deliverer_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id JOIN discount as dis ON dis.id = ord.discount_id JOIN customer as cus ON cus.id = ord.customer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;13.23412561416626;4.906294345855713
69a7d6fe9f884f8e7b20837679f315d9759bb758048b4da86da8d96ad487c235;SELECT count(*) FROM order_details as ord_det JOIN product as prod ON prod.id = ord_det.product_id JOIN [order] as ord ON ord.id = ord_det.order_id JOIN discount as dis ON dis.id = ord.discount_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN customer as cus ON cus.id = ord.customer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;15.656278848648071;5.047032356262207
6bb91a9fed4082c87ec3f4efa95d31a7df3ac0512c49f56f3e5ea7fb895592bc;SELECT count(*) FROM order_details as ord_det JOIN [order] as ord ON ord.id = ord_det.order_id JOIN discount as dis ON dis.id = ord.discount_id JOIN product as prod ON prod.id = ord_det.product_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN customer as cus ON cus.id = ord.customer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;20.67178249359131;4.937288045883179
3987b79255a1a978cb748b2e709fd459b833eb3b4b80e9bd6f257b9f272bd57f;SELECT count(*) FROM deliverer as del JOIN [order] as ord ON ord.deliverer_id = del.id JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;6.703444957733154;4.8747992515563965
f9d366c48cb4b89f1e039403bc17c417b1f88bfc1aa37e81e4285f069f17f872;SELECT count(*) FROM [order] as ord JOIN discount as dis ON dis.id = ord.discount_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN customer as cus ON cus.id = ord.customer_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;8.937510251998901;4.8748438358306885
a8ebb79959067d1f5d0185b7631ce139ef3fa8de243e3d173e534033f2bd3e9b;SELECT count(*) FROM [order] as ord JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id JOIN deliverer as del ON del.id = ord.deliverer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;9.17210602760315;4.905981540679932
2ed7c12eb95ad2cef72ef5627d24a073ff6c0a69102339b9dc18af168f2457fe;SELECT count(*) FROM order_details as ord_det JOIN [order] as ord ON ord.id = ord_det.order_id JOIN customer as cus ON cus.id = ord.customer_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN product as prod ON prod.id = ord_det.product_id JOIN discount as dis ON dis.id = ord.discount_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;18.312555074691772;4.953349828720093
2e77c787cfc7015b62863be5663238e30647034045c2b48d48f44a301e619832;SELECT count(*) FROM deliverer as del JOIN [order] as ord ON ord.deliverer_id = del.id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN discount as dis ON dis.id = ord.discount_id JOIN customer as cus ON cus.id = ord.customer_id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;10.249903678894043;4.781216859817505
63cd19f91fb5ef03693a14539b1b741aad2bef6f855ef8c04690d5ac5a5a6dda;SELECT count(*) FROM [order] as ord JOIN customer as cus ON cus.id = ord.customer_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;8.62479543685913;4.87517237663269
f2be4695987c5a29f9a24e8877feb97d5c82163e6eff8dcc22d9e90507cbf170;SELECT count(*) FROM [order] as ord JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN discount as dis ON dis.id = ord.discount_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN product as prod ON prod.id = ord_det.product_id JOIN customer as cus ON cus.id = ord.customer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;17.781049966812134;4.9217689037323
d2dec6e6e77fb65cc1750c20f14466e8f02ca53234819b3535a472fa39e4829e;SELECT count(*) FROM [order] as ord JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;17.578301906585693;4.906076908111572
700d7cfa6965896c107fee82d463f6046cec6853495eadf8c0d6dfe8d503c6ed;SELECT count(*) FROM [order] as ord JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN product as prod ON prod.id = ord_det.product_id JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;18.625024795532227;4.749847650527954
593c03a29323ad2ff1d7c161445d5d44913d5d21d25ad3d256adc6e39f1242bc;SELECT count(*) FROM customer as cus JOIN [order] as ord ON ord.customer_id = cus.id JOIN discount as dis ON dis.id = ord.discount_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id JOIN deliverer as del ON del.id = ord.deliverer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;8.265759229660034;4.859332799911499
ce408487216a2f73e28b13e5283e17049111101ef71cf59cd1b5a56ce54358a3;SELECT count(*) FROM deliverer as del JOIN [order] as ord ON ord.deliverer_id = del.id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;10.421911478042603;4.765404939651489
2e77c787cfc7015b62863be5663238e30647034045c2b48d48f44a301e619832;SELECT count(*) FROM deliverer as del JOIN [order] as ord ON ord.deliverer_id = del.id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN discount as dis ON dis.id = ord.discount_id JOIN customer as cus ON cus.id = ord.customer_id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;11.578280448913574;4.781269788742065
e712cd96e934c6f9770eb2bfad7c0a5097fbf4f055d01cdfd2ce58a2e4f817ec;SELECT count(*) FROM order_details as ord_det JOIN [order] as ord ON ord.id = ord_det.order_id JOIN product as prod ON prod.id = ord_det.product_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN customer as cus ON cus.id = ord.customer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;17.452996253967285;4.781062364578247
6b7f01b8411924d03c61b2b9162ae8c3b082e0a4151fd4c0748df31d959c0346;SELECT count(*) FROM [order] as ord JOIN deliverer as del ON del.id = ord.deliverer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN customer as cus ON cus.id = ord.customer_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;8.781612157821655;4.968719005584717
eab95b8f667a7a1d99c55619e68f41a837883e07da22264ca12bcc5d37222dd2;SELECT count(*) FROM [order] as ord JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN deliverer as del ON del.id = ord.deliverer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;12.87492823600769;4.890681982040405
96a2c9d744a54bc22011ae10f5c622a2c129d93f24cd1c03c4160a8ff3dbd199;SELECT count(*) FROM product as prod JOIN order_details as ord_det ON ord_det.product_id = prod.id JOIN [order] as ord ON ord.id = ord_det.order_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;13.358864545822144;4.843721151351929
4e368a737ae4c735f8be5321b12e106198954dea330d9037bec101c824646dfe;SELECT count(*) FROM order_details as ord_det JOIN [order] as ord ON ord.id = ord_det.order_id JOIN product as prod ON prod.id = ord_det.product_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;17.531473398208618;4.812225103378296
3987b79255a1a978cb748b2e709fd459b833eb3b4b80e9bd6f257b9f272bd57f;SELECT count(*) FROM deliverer as del JOIN [order] as ord ON ord.deliverer_id = del.id JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;6.750180244445801;4.749794006347656
b62aaa92356b9d189bd5a8c5a82ddc4c365271bfa47b33d558584a6789029392;SELECT count(*) FROM order_details as ord_det JOIN [order] as ord ON ord.id = ord_det.order_id JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN product as prod ON prod.id = ord_det.product_id JOIN deliverer as del ON del.id = ord.deliverer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;13.406542778015137;4.921911239624023
fac013b654933a6062d5c255cd85122868fbf711778710e4682e57aad626a342;SELECT count(*) FROM [order] as ord JOIN deliverer as del ON del.id = ord.deliverer_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN discount as dis ON dis.id = ord.discount_id JOIN customer as cus ON cus.id = ord.customer_id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;12.796690225601196;4.859446048736572
6b4c31e791ec79d184278b9d641f7864daabea29b13f5b79bde82504981a8b8a;SELECT count(*) FROM product as prod JOIN order_details as ord_det ON ord_det.product_id = prod.id JOIN [order] as ord ON ord.id = ord_det.order_id JOIN discount as dis ON dis.id = ord.discount_id JOIN customer as cus ON cus.id = ord.customer_id JOIN deliverer as del ON del.id = ord.deliverer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;11.390501499176025;5.015481948852539
cd286d97d82823a5a5d3a02d62b42ae3e391f2d00dff88667c885898aa9f2730;SELECT count(*) FROM discount as dis JOIN [order] as ord ON ord.discount_id = dis.id JOIN customer as cus ON cus.id = ord.customer_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;8.109755992889404;4.89035439491272
3987b79255a1a978cb748b2e709fd459b833eb3b4b80e9bd6f257b9f272bd57f;SELECT count(*) FROM deliverer as del JOIN [order] as ord ON ord.deliverer_id = del.id JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;6.734272003173828;4.734732151031494
407d3bbf2b2943f99b18e00bd09f01d05691bf9ffd97705c168c5cb16ad1b2c4;SELECT count(*) FROM order_details as ord_det JOIN product as prod ON prod.id = ord_det.product_id JOIN [order] as ord ON ord.id = ord_det.order_id JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN deliverer as del ON del.id = ord.deliverer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;13.187346935272217;4.968629837036133
2ed7c12eb95ad2cef72ef5627d24a073ff6c0a69102339b9dc18af168f2457fe;SELECT count(*) FROM order_details as ord_det JOIN [order] as ord ON ord.id = ord_det.order_id JOIN customer as cus ON cus.id = ord.customer_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN product as prod ON prod.id = ord_det.product_id JOIN discount as dis ON dis.id = ord.discount_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;16.953240871429443;4.76534366607666
63cd19f91fb5ef03693a14539b1b741aad2bef6f855ef8c04690d5ac5a5a6dda;SELECT count(*) FROM [order] as ord JOIN customer as cus ON cus.id = ord.customer_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN product as prod ON prod.id = ord_det.product_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;8.828166007995605;4.781365156173706
898fd978a9338ab9d4b01504aa64c8153fc189fd871655438cea9038da19acfb;SELECT count(*) FROM [order] as ord JOIN order_details as ord_det ON ord_det.order_id = ord.id JOIN customer as cus ON cus.id = ord.customer_id JOIN discount as dis ON dis.id = ord.discount_id JOIN product as prod ON prod.id = ord_det.product_id JOIN deliverer as del ON del.id = ord.deliverer_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;13.265880823135376;4.953068733215332
2ed7c12eb95ad2cef72ef5627d24a073ff6c0a69102339b9dc18af168f2457fe;SELECT count(*) FROM order_details as ord_det JOIN [order] as ord ON ord.id = ord_det.order_id JOIN customer as cus ON cus.id = ord.customer_id JOIN deliverer as del ON del.id = ord.deliverer_id JOIN product as prod ON prod.id = ord_det.product_id JOIN discount as dis ON dis.id = ord.discount_id;('customer', 'deliverer', 'discount', 'order', 'order_details', 'product');0.7575757575757576;6;17.171809673309326;4.76535701751709
